2025-09-23 00:54:21 Excepción general: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry '0' for key 'PRIMARY'
2025-09-23 00:55:58 Guardado OK: student=495, criterio=7, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:46:35 Guardado OK: student=499, criterio=18, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:46:35 Guardado OK: student=499, criterio=19, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:46:35 Guardado OK: student=499, criterio=20, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:46:35 Guardado OK: student=499, criterio=39, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:46:35 Guardado OK: student=499, criterio=40, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:46:35 Guardado OK: student=499, criterio=41, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:46:35 Guardado OK: student=499, criterio=33, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:46:35 Guardado OK: student=499, criterio=34, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:46:36 Guardado OK: student=499, criterio=35, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:46:36 Guardado OK: student=499, criterio=9, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:46:36 Guardado OK: student=499, criterio=10, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:46:36 Guardado OK: student=499, criterio=11, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=27, nota=6, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=28, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=29, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=18, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=19, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=20, nota=6, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=39, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=40, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=41, nota=6, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=33, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=34, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=35, nota=6, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=9, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=10, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=498, criterio=11, nota=6, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=27, nota=6, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=28, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=29, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=18, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=19, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=20, nota=6, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=39, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=40, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=41, nota=6, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=33, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=34, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=35, nota=6, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=9, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=10, nota=3, cual=AF, método=saveOrUpdate
2025-10-20 22:54:08 Guardado OK: student=499, criterio=11, nota=6, cual=AF, método=saveOrUpdate
2025-10-20 22:54:37 Guardado OK: student=498, criterio=27, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:54:37 Guardado OK: student=498, criterio=28, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:37 Guardado OK: student=498, criterio=29, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:37 Guardado OK: student=498, criterio=18, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:37 Guardado OK: student=498, criterio=19, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:37 Guardado OK: student=498, criterio=20, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:54:37 Guardado OK: student=498, criterio=39, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:37 Guardado OK: student=498, criterio=40, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:37 Guardado OK: student=498, criterio=41, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:54:37 Guardado OK: student=498, criterio=33, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:37 Guardado OK: student=498, criterio=34, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:37 Guardado OK: student=498, criterio=35, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=498, criterio=9, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=498, criterio=10, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=498, criterio=11, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=27, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=28, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=29, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=18, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=19, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=20, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=39, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=40, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=41, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=33, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=34, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=35, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=9, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=10, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:54:38 Guardado OK: student=499, criterio=11, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=27
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=28
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=29
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=18
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=19
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=20
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=39
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=40
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=41
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=33
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=34
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=35
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=9
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=10
2025-10-20 22:59:30 [CLEAR] Borrado OK: student=495, criterio=11
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=27
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=28
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=29
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=18
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=19
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=20
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=39
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=40
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=41
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=33
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=34
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=35
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=9
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=10
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=496, criterio=11
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=27
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=28
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=29
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=18
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=19
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=20
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=39
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=40
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=41
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=33
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=34
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=35
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=9
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=10
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=498, criterio=11
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=27
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=28
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=29
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=18
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=19
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=20
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=39
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=40
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=41
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=33
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=34
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=35
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=9
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=10
2025-10-20 22:59:43 [CLEAR] Borrado OK: student=499, criterio=11
2025-10-20 22:59:54 Guardado OK: student=495, criterio=27, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=28, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=29, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=18, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=19, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=20, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=39, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=40, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=41, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=33, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=34, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=35, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=9, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=10, nota=5, cual=AA, método=saveOrUpdate
2025-10-20 22:59:54 Guardado OK: student=495, criterio=11, nota=10, cual=AA, método=saveOrUpdate
2025-10-20 23:00:17 [CLEAR] Borrado OK: student=495, criterio=27
2025-10-20 23:00:17 [CLEAR] Borrado OK: student=495, criterio=28
2025-10-20 23:00:17 [CLEAR] Borrado OK: student=495, criterio=29
2025-10-20 23:00:17 [CLEAR] Borrado OK: student=495, criterio=18
2025-10-20 23:00:17 [CLEAR] Borrado OK: student=495, criterio=19
2025-10-20 23:00:17 [CLEAR] Borrado OK: student=495, criterio=20
2025-10-20 23:00:17 [CLEAR] Borrado OK: student=495, criterio=39
2025-10-20 23:00:17 [CLEAR] Borrado OK: student=495, criterio=40
2025-10-20 23:00:17 [CLEAR] Borrado OK: student=495, criterio=41
2025-10-20 23:00:17 [CLEAR] Borrado OK: student=495, criterio=33
2025-10-20 23:00:18 [CLEAR] Borrado OK: student=495, criterio=34
2025-10-20 23:00:18 [CLEAR] Borrado OK: student=495, criterio=35
2025-10-20 23:00:18 [CLEAR] Borrado OK: student=495, criterio=9
2025-10-20 23:00:18 [CLEAR] Borrado OK: student=495, criterio=10
2025-10-20 23:00:18 [CLEAR] Borrado OK: student=495, criterio=11
